# English irregular forms — DERIVED from AGID (Atkinson 2016, [sources.agid])
# by regenerate_english_irregulars_tsv: every inflected form a productive
# English rule (Quirk et al. 1985 §3) cannot generate. surface<TAB>lemma<TAB>kind.
# DO NOT hand-edit — regenerate with --ignored regenerate_english_irregulars_tsv.
abashless	abashless	PluralNoun
abbesses	abbes	PluralNoun
abdominocenteses	abdominocentesis	PluralNoun
abeammer	abeam	Comparative
abeammest	abeam	Superlative
abetting	abet	PresentParticiple
abhorring	abhor	PresentParticiple
abiogeneses	abiogenesis	PluralNoun
abioses	abiosis	PluralNoun
abloommer	abloom	Comparative
abloommest	abloom	Superlative
abode	abide	PastTense
abomasa	abomasum	PluralNoun
aboutter	about	Comparative
abouttest	about	Superlative
abraseing	abrase	PresentParticiple
abroadder	abroad	Comparative
abroaddest	abroad	Superlative
abutting	abut	PresentParticiple
acanthocytoses	acanthocytosis	PluralNoun
acantholyses	acantholysis	PluralNoun
acanthoses	acanthosis	PluralNoun
acari	acarus	PluralNoun
acariases	acariasis	PluralNoun
acaridomatia	acaridomatium	PluralNoun
acarioses	acariosis	PluralNoun
accentless	accentless	PluralNoun
accruing	accrue	PresentParticiple
acervuli	acervulus	PluralNoun
acetylizeing	acetylize	PresentParticiple
acidoses	acidosis	PluralNoun
acini	acinus	PluralNoun
acquitted	acquit	PastTense
acquitting	acquit	PresentParticiple
acrocyanoses	acrocyanosis	PluralNoun
acroteria	acroterion	PluralNoun
actinobacilli	actinobacillus	PluralNoun
actinomycoses	actinomycosis	PluralNoun
actionless	actionless	PluralNoun
aculei	aculeus	PluralNoun
addenda	addendum	PluralNoun
addling	addling	PluralNoun
adenohypophyses	adenohypophysis	PluralNoun
adenomyoses	adenomyosis	PluralNoun
adenoses	adenosis	PluralNoun
adiaphora	adiaphoron	PluralNoun
adiposes	adiposis	PluralNoun
admen	adman	PluralNoun
admitting	admit	PresentParticiple
advancemen	advanceman	PluralNoun
adventuresses	adventures	PluralNoun
adyta	adytum	PluralNoun
aecia	aecium	PluralNoun
aecidia	aecidium	PluralNoun
aeolianner	aeolian	Comparative
aeoliannest	aeolian	Superlative
aeonianner	aeonian	Comparative
aeoniannest	aeonian	Superlative
aerobia	aerobium	PluralNoun
aerobioses	aerobiosis	PluralNoun
aeroneuroses	aeroneurosis	PluralNoun
affectionless	affectionless	PluralNoun
affectless	affectless	PluralNoun
afloatter	afloat	Comparative
afloattest	afloat	Superlative
afootter	afoot	Comparative
afoottest	afoot	Superlative
afraidder	afraid	Comparative
afraiddest	afraid	Superlative
againner	again	Comparative
againnest	again	Superlative
agalactoses	agalactosis	PluralNoun
agamogeneses	agamogenesis	PluralNoun
agapae	agape	PluralNoun
ageless	ageless	PluralNoun
agendaless	agendaless	PluralNoun
ageneses	agenesis	PluralNoun
ageratum	ageratum	PluralNoun
aggroupped	aggroup	PastTense
aggroupping	aggroup	PresentParticiple
agleammer	agleam	Comparative
agleammest	agleam	Superlative
agranulocytoses	agranulocytosis	PluralNoun
agranuloses	agranulosis	PluralNoun
agribusinessmen	agribusinessman	PluralNoun
aheadder	ahead	Comparative
aheaddest	ahead	Superlative
aidless	aidless	PluralNoun
aidmen	aidman	PluralNoun
ailing	ailing	PluralNoun
aimless	aimless	PluralNoun
ainner	ain	Comparative
ainnest	ain	Superlative
aircraft	aircraft	PluralNoun
aircraftmen	aircraftman	PluralNoun
aircraftwomen	aircraftwoman	PluralNoun
airdropping	airdrop	PresentParticiple
airless	airless	PluralNoun
airmen	airman	PluralNoun
airwomen	airwoman	PluralNoun
aisling	aisling	PluralNoun
akineses	akinesis	PluralNoun
albacore	albacore	PluralNoun
albatross	albatross	PluralNoun
aldermen	alderman	PluralNoun
alderwomen	alderwoman	PluralNoun
algae	alga	PluralNoun
algoidder	algoid	Comparative
algoiddest	algoid	Superlative
aliasser	alias	Comparative
aliassest	alias	Superlative
alibis	alibis	PluralNoun
aliennest	alien	Superlative
alkalies	alkali	PluralNoun
alkaloses	alkalosis	PluralNoun
alligatorfish	alligatorfish	PluralNoun
allotting	allot	PresentParticiple
almsfolk	almsfolk	PluralNoun
almsmen	almsman	PluralNoun
almswomen	almswoman	PluralNoun
alongshoremen	alongshoreman	PluralNoun
alooffer	aloof	Comparative
alooffest	aloof	Superlative
aloudder	aloud	Comparative
alouddest	aloud	Superlative
alphoses	alphosis	PluralNoun
altocumuli	altocumulus	PluralNoun
altostrati	altostratus	PluralNoun
alumnae	alumna	PluralNoun
alumni	alumnus	PluralNoun
alveolae	alveola	PluralNoun
alveoli	alveolus	PluralNoun
amainner	amain	Comparative
amainnest	amain	Superlative
amanuenses	amanuensis	PluralNoun
amassing	amas	PresentParticiple
amauroses	amaurosis	PluralNoun
amberfish	amberfish	PluralNoun
ambitionless	ambitionless	PluralNoun
ambrocateing	ambrocate	PresentParticiple
ambulacra	ambulacrum	PluralNoun
ambulancemen	ambulanceman	PluralNoun
ambulancewomen	ambulancewoman	PluralNoun
amebiases	amebiasis	PluralNoun
amebioses	amebiosis	PluralNoun
amelogeneses	amelogenesis	PluralNoun
amenta	amentum	PluralNoun
amici	amicus	PluralNoun
amitoses	amitosis	PluralNoun
amniocenteses	amniocentesis	PluralNoun
amoebiases	amoebiasis	PluralNoun
amoebioses	amoebiosis	PluralNoun
amorini	amorino	PluralNoun
ampelopses	ampelopsis	PluralNoun
amphiarthroses	amphiarthrosis	PluralNoun
amphigastria	amphigastrium	PluralNoun
amphimixes	amphimixis	PluralNoun
amphithecia	amphithecium	PluralNoun
amphorae	amphora	PluralNoun
ampullae	ampulla	PluralNoun
amyloidder	amyloid	Comparative
amyloiddest	amyloid	Superlative
amyloidoses	amyloidosis	PluralNoun
amylolyses	amylolysis	PluralNoun
anabases	anabasis	PluralNoun
anabioses	anabiosis	PluralNoun
anaclises	anaclisis	PluralNoun
anacruses	anacrusis	PluralNoun
anadiploses	anadiplosis	PluralNoun
anaerobioses	anaerobiosis	PluralNoun
anageneses	anagenesis	PluralNoun
anagnorises	anagnorisis	PluralNoun
anagramming	anagram	PresentParticiple
analyses	analysis	PluralNoun
anamneses	anamnesis	PluralNoun
anamorphoses	anamorphosis	PluralNoun
anaphylaxes	anaphylaxis	PluralNoun
anaplasmoses	anaplasmosis	PluralNoun
anaptyxes	anaptyxis	PluralNoun
anastomoses	anastomosis	PluralNoun
anathemizeing	anathemize	PresentParticiple
anchorless	anchorless	PluralNoun
anchormen	anchorman	PluralNoun
anchorpeople	anchorperson	PluralNoun
anchorwomen	anchorwoman	PluralNoun
anchyloses	anchylosis	PluralNoun
ancyloseing	ancylose	PresentParticiple
ancylostomiases	ancylostomiasis	PluralNoun
androecia	androecium	PluralNoun
androgeneses	androgenesis	PluralNoun
androidder	android	Comparative
androiddest	android	Superlative
aneling	aneling	PluralNoun
anemoses	anemosis	PluralNoun
anesthesizeing	anesthesize	PresentParticiple
angelfish	angelfish	PluralNoun
angerless	angerless	PluralNoun
angiogeneses	angiogenesis	PluralNoun
anglerfish	anglerfish	PluralNoun
anhidroses	anhidrosis	PluralNoun
anhydrousser	anhydrous	Comparative
anhydroussest	anhydrous	Superlative
animalcula	animalculum	PluralNoun
animes	animis	PluralNoun
animizeing	animize	PresentParticiple
ankyloses	ankylosis	PluralNoun
ankylostomiases	ankylostomiasis	PluralNoun
anner	an	Comparative
annest	an	Superlative
annulling	annul	PresentParticiple
annulling	annulling	PluralNoun
anoeses	anoesis	PluralNoun
anopheles	anopheles	PluralNoun
ansae	ansa	PluralNoun
answerless	answerless	PluralNoun
antalkalies	antalkali	PluralNoun
antefixae	antefixa	PluralNoun
anteing	ante	PresentParticiple
antelope	antelope	PluralNoun
antes	antis	PluralNoun
anthelices	anthelix	PluralNoun
anthemia	anthemion	PluralNoun
antheses	anthesis	PluralNoun
anthodia	anthodium	PluralNoun
anthraces	anthrax	PluralNoun
anthracoses	anthracosis	PluralNoun
anthropogeneses	anthropogenesis	PluralNoun
anthropophagi	anthropophagus	PluralNoun
anthropophagies	anthropophagi	PluralNoun
antiaircraft	antiaircraft	PluralNoun
antibioses	antibiosis	PluralNoun
antibourgeois	antibourgeois	PluralNoun
anticked	antic	PastTense
anticking	antic	PresentParticiple
anticling	anticling	PluralNoun
antihelices	antihelix	PluralNoun
antimilitary	antimilitary	PluralNoun
antiperistalses	antiperistalsis	PluralNoun
antiphrases	antiphrasis	PluralNoun
antipolice	antipolice	PluralNoun
antipyreses	antipyresis	PluralNoun
antiquing	antique	PresentParticiple
antirabies	antirabies	PluralNoun
antireligious	antireligious	PluralNoun
antisepses	antisepsis	PluralNoun
antitheses	antithesis	PluralNoun
antitragi	antitragus	PluralNoun
antliae	antlia	PluralNoun
anureses	anuresis	PluralNoun
anvilling	anvilling	PluralNoun
anxiousser	anxious	Comparative
anxioussest	anxious	Superlative
apemen	apeman	PluralNoun
aphaereses	aphaeresis	PluralNoun
aphelia	aphelion	PluralNoun
aphereses	apheresis	PluralNoun
apheses	aphesis	PluralNoun
aphthae	aphtha	PluralNoun
aphyllousser	aphyllous	Comparative
aphylloussest	aphyllous	Superlative
apianner	apian	Comparative
apiannest	apian	Superlative
apiculi	apiculus	PluralNoun
apneuses	apneusis	PluralNoun
apocrypha	apocryphon	PluralNoun
apodoses	apodosis	PluralNoun
aponeuroses	aponeurosis	PluralNoun
apophases	apophasis	PluralNoun
apophyses	apophysis	PluralNoun
apoptoses	apoptosis	PluralNoun
aposiopeses	aposiopesis	PluralNoun
apothecia	apothecium	PluralNoun
apotheoseing	apotheose	PresentParticiple
apotheoses	apotheosis	PluralNoun
appalling	appal	PresentParticiple
appalling	appalling	PluralNoun
appalti	appalto	PluralNoun
apparelling	apparelling	PluralNoun
appendices	appendix	PluralNoun
appressoria	appressorium	PluralNoun
apses	apsis	PluralNoun
apteria	apterium	PluralNoun
aqueousser	aqueous	Comparative
aqueoussest	aqueous	Superlative
arboriseing	arborise	PresentParticiple
archaeanner	archaean	Comparative
archaeannest	archaean	Superlative
archaebacteria	archaebacterium	PluralNoun
archeanner	archean	Comparative
archeannest	archean	Superlative
archegonia	archegonium	PluralNoun
archerfish	archerfish	PluralNoun
archesporia	archesporium	PluralNoun
arduousser	arduous	Comparative
arduoussest	arduous	Superlative
aretting	aret	PresentParticiple
arguing	argue	PresentParticiple
arguli	argulus	PluralNoun
argumenta	argumentum	PluralNoun
ariboflavinoses	ariboflavinosis	PluralNoun
arilli	arillus	PluralNoun
arisen	arise	PastParticiple
arling	arling	PluralNoun
armchairrer	armchair	Comparative
armchairrest	armchair	Superlative
armless	armless	PluralNoun
armorless	armorless	PluralNoun
aroidder	aroid	Comparative
aroiddest	aroid	Superlative
arose	arise	PastTense
arses	arsis	PluralNoun
arterioloscleroses	arteriolosclerosis	PluralNoun
arterioscleroses	arteriosclerosis	PluralNoun
arthritides	arthritis	PluralNoun
arthrocenteses	arthrocentesis	PluralNoun
arthrodeses	arthrodesis	PluralNoun
arthroses	arthrosis	PluralNoun
articling	articling	PluralNoun
artillerymen	artilleryman	PluralNoun
artless	artless	PluralNoun
aruspices	aruspex	PluralNoun
asbestoses	asbestosis	PluralNoun
ascariases	ascariasis	PluralNoun
asceses	ascesis	PluralNoun
asci	ascus	PluralNoun
ascidia	ascidium	PluralNoun
ascogonia	ascogonium	PluralNoun
ascomata	ascoma	PluralNoun
asepses	asepsis	PluralNoun
ashake	ashake	PluralNoun
ashless	ashless	PluralNoun
ashmen	ashman	PluralNoun
askeses	askesis	PluralNoun
asleepper	asleep	Comparative
asleeppest	asleep	Superlative
aspergilli	aspergillus	PluralNoun
aspergilloses	aspergillosis	PluralNoun
aspidia	aspidium	PluralNoun
aspiratae	aspirata	PluralNoun
assailing	assailing	PluralNoun
assemblymen	assemblyman	PluralNoun
assemblywomen	assemblywoman	PluralNoun
asser	as	Comparative
assessing	asses	PresentParticiple
assest	as	Superlative
assibiliateing	assibiliate	PresentParticiple
asteriskless	asteriskless	PluralNoun
astrogateing	astrogate	PresentParticiple
asynapses	asynapsis	PluralNoun
ataraxisses	ataraxis	PluralNoun
ate	eat	PastTense
atelectases	atelectasis	PluralNoun
ateleioses	ateleiosis	PluralNoun
atelioses	ateliosis	PluralNoun
atherogeneses	atherogenesis	PluralNoun
atheromatoses	atheromatosis	PluralNoun
atheroscleroses	atherosclerosis	PluralNoun
athetoses	athetosis	PluralNoun
athrocytoses	athrocytosis	PluralNoun
atmolyses	atmolysis	PluralNoun
atopognoses	atopognosis	PluralNoun
atria	atrium	PluralNoun
attackmen	attackman	PluralNoun
attrapping	attrap	PresentParticiple
attritting	attrit	PresentParticiple
aurei	aureus	PluralNoun
aures	auris	PluralNoun
aurousser	aurous	Comparative
auroussest	aurous	Superlative
auspices	auspex	PluralNoun
australes	austral	PluralNoun
authorless	authorless	PluralNoun
autocatalyses	autocatalysis	PluralNoun
autogeneses	autogenesis	PluralNoun
autohypnoses	autohypnosis	PluralNoun
autolyses	autolysis	PluralNoun
automen	automan	PluralNoun
auxeses	auxesis	PluralNoun
averring	aver	PresentParticiple
avianiseing	avianise	PresentParticiple
avianner	avian	Comparative
aviannest	avian	Superlative
avitaminoses	avitaminosis	PluralNoun
aweless	aweless	PluralNoun
awless	awless	PluralNoun
awnless	awnless	PluralNoun
awoke	awake	PastTense
awoken	awake	PastParticiple
axemen	axeman	PluralNoun
axilemmata	axilemma	PluralNoun
axmen	axman	PluralNoun
ayes	ay	PluralNoun
azureing	azure	PresentParticiple
azygousser	azygous	Comparative
azygoussest	azygous	Superlative
babesiases	babesiasis	PluralNoun
babesioses	babesiosis	PluralNoun
babysat	babysit	PastParticiple
babysit	babysit	PastTense
babysitting	babysit	PresentParticiple
bacchanalia	bacchanalia	PluralNoun
bacchii	bacchius	PluralNoun
bachelorring	bachelor	PresentParticiple
bacilli	bacillus	PluralNoun
backbit	backbite	PastTense
backbitten	backbite	PastParticiple
backboneless	backboneless	PluralNoun
backcourtmen	backcourtman	PluralNoun
backdropping	backdrop	PresentParticiple
backfitting	backfit	PresentParticiple
backless	backless	PluralNoun
backlogging	backlog	PresentParticiple
backpedalling	backpedalling	PluralNoun
backslapping	backslap	PresentParticiple
backslid	backslide	PastParticiple
backslid	backslide	PastTense
backstabbing	backstab	PresentParticiple
backstairrer	backstair	Comparative
backstairrest	backstair	Superlative
backstopping	backstop	PresentParticiple
backswordmen	backswordman	PluralNoun
backwoodsmen	backwoodsman	PluralNoun
bacteria	bacterium	PluralNoun
bacteriolyses	bacteriolysis	PluralNoun
bacteriostases	bacteriostasis	PluralNoun
badmen	badman	PluralNoun
baffling	baffling	PluralNoun
bagascoses	bagascosis	PluralNoun
bagassoses	bagassosis	PluralNoun
bagmen	bagman	PluralNoun
bailoutter	bailout	Comparative
bailouttest	bailout	Superlative
bailsmen	bailsman	PluralNoun
baitfish	baitfish	PluralNoun
baling	baling	PluralNoun
balling	balling	PluralNoun
balloonfish	balloonfish	PluralNoun
balloonner	balloon	Comparative
balloonnest	balloon	Superlative
ballyragging	ballyrag	PresentParticiple
bandeaux	bandeau	PluralNoun
bandfish	bandfish	PluralNoun
bandless	bandless	PluralNoun
bandsmen	bandsman	PluralNoun
bandymen	bandyman	PluralNoun
bani	ban	PluralNoun
banksmen	banksman	PluralNoun
bantling	bantling	PluralNoun
barbecuing	barbecue	PresentParticiple
barbequing	barbeque	PresentParticiple
barbless	barbless	PluralNoun
bardling	bardling	PluralNoun
bargainnest	bargain	Superlative
bargemen	bargeman	PluralNoun
barhopping	barhop	PresentParticiple
barkless	barkless	PluralNoun
barless	barless	PluralNoun
barmen	barman	PluralNoun
barnier	barney	Comparative
barniest	barney	Superlative
barracks	barracks	PluralNoun
barrelfish	barrelfish	PluralNoun
barreling	barreling	PluralNoun
barrelling	barrelling	PluralNoun
baseless	baseless	PluralNoun
basemen	baseman	PluralNoun
basementless	basementless	PluralNoun
bases	basis	PluralNoun
bashless	bashless	PluralNoun
basidia	basidium	PluralNoun
bateaux	bateau	PluralNoun
batfish	batfish	PluralNoun
bathless	bathless	PluralNoun
batmen	batman	PluralNoun
batsmen	batsman	PluralNoun
batteaux	batteau	PluralNoun
battling	battling	PluralNoun
batwomen	batwoman	PluralNoun
baud	baud	PluralNoun
bayadeer	bayadeer	PluralNoun
baymen	bayman	PluralNoun
beadmen	beadman	PluralNoun
beadsmen	beadsman	PluralNoun
beadswomen	beadswoman	PluralNoun
beakking	beak	PresentParticiple
beakless	beakless	PluralNoun
beamless	beamless	PluralNoun
beardless	beardless	PluralNoun
beat	beat	PastTense
beaten	beat	PastParticiple
beatless	beatless	PluralNoun
beauteousser	beauteous	Comparative
beauteoussest	beauteous	Superlative
beautter	beaut	Comparative
beauttest	beaut	Superlative
bebopping	bebop	PresentParticiple
became	become	PastTense
becapping	becap	PresentParticiple
beclogging	beclog	PresentParticiple
become	become	PastParticiple
becudgelling	becudgelling	PluralNoun
bedazeing	bedaze	PresentParticiple
bedemen	bedeman	PluralNoun
bedevilling	bedevilling	PluralNoun
bedimming	bedim	PresentParticiple
bedless	bedless	PluralNoun
bedrivelling	bedrivelling	PluralNoun
bedroommer	bedroom	Comparative
bedroommest	bedroom	Superlative
bedrugging	bedrug	PresentParticiple
beefless	beefless	PluralNoun
been	be	PastParticiple
beetling	beetling	PluralNoun
befallen	befall	PastParticiple
befell	befall	PastTense
befitting	befit	PresentParticiple
beflagging	beflag	PresentParticiple
befogging	befog	PresentParticiple
befretting	befret	PresentParticiple
began	begin	PastTense
begetting	beget	PresentParticiple
beggarmen	beggarman	PluralNoun
beggarwomen	beggarwoman	PluralNoun
beginning	begin	PresentParticiple
begirdling	begirdling	PluralNoun
begladding	beglad	PresentParticiple
begoneing	begone	PresentParticiple
begot	beget	PastTense
begotten	beget	PastParticiple
begrimming	begrim	PresentParticiple
begumming	begum	PresentParticiple
begun	begin	PastParticiple
beheld	behold	PastTense
being	be	PresentParticiple
beingless	beingless	PluralNoun
bejewelling	bejewelling	PluralNoun
beknotting	beknot	PresentParticiple
beliefless	beliefless	PluralNoun
belling	belling	PluralNoun
bellmen	bellman	PluralNoun
bellyless	bellyless	PluralNoun
beltless	beltless	PluralNoun
belying	belie	PresentParticiple
benes	benis	PluralNoun
benetting	benet	PresentParticiple
bennes	bennis	PluralNoun
bent	bend	PastTense
bentwoodder	bentwood	Comparative
bentwooddest	bentwood	Superlative
berceaux	berceau	PluralNoun
berobbing	berob	PresentParticiple
besat	besit	PastTense
beset	beset	PastTense
besetting	beset	PresentParticiple
besitting	besit	PresentParticiple
besmutting	besmut	PresentParticiple
besotting	besot	PresentParticiple
besought	beseech	PastTense
bespeckleing	bespeckle	PresentParticiple
bespoke	bespeak	PastTense
bespoken	bespeak	PastParticiple
bespotting	bespot	PresentParticiple
bespread	bespread	PastTense
best	good	Superlative
best	well	Superlative
bestirring	bestir	PresentParticiple
bestrid	bestrid	PastTense
bestridden	bestride	PastParticiple
bestrode	bestride	PastTense
bestudding	bestud	PresentParticiple
bet	bet	PastTense
betaken	betake	PastParticiple
bethought	bethink	PastTense
betook	betake	PastTense
betrothed	betrothed	PluralNoun
better	good	Comparative
better	well	Comparative
betweenner	between	Comparative
betweennest	between	Superlative
bevelling	bevelling	PluralNoun
bewept	beweep	PastTense
bewhiskerring	bewhisker	PresentParticiple
bewigging	bewig	PresentParticiple
bewrapping	bewrap	PresentParticiple
biasser	bias	Comparative
biassest	bias	Superlative
bibless	bibless	PluralNoun
biceps	biceps	PluralNoun
bid	bid	PastTense
bidden	bid	PastParticiple
bigae	biga	PluralNoun
bijoux	bijou	PluralNoun
bilharziases	bilharziasis	PluralNoun
biliousser	bilious	Comparative
bilioussest	bilious	Superlative
billfish	billfish	PluralNoun
billibis	billibis	PluralNoun
billionairesses	billionaires	PluralNoun
billionner	billion	Comparative
billionnest	billion	Superlative
billmen	billman	PluralNoun
binmen	binman	PluralNoun
biocenoses	biocenosis	PluralNoun
biocoenoses	biocoenosis	PluralNoun
biogeneses	biogenesis	PluralNoun
biolyses	biolysis	PluralNoun
biosyntheses	biosynthesis	PluralNoun
birddogging	birddog	PresentParticiple
birdmen	birdman	PluralNoun
biscotti	biscotto	PluralNoun
bison	bison	PluralNoun
bit	bite	PastTense
bitless	bitless	PluralNoun
bitten	bite	PastParticiple
bitterling	bitterling	PluralNoun
bivouacked	bivouac	PastTense
bivouacking	bivouac	PresentParticiple
bizzes	biz	PluralNoun
blackfish	blackfish	PluralNoun
blackleadded	blacklead	PastTense
blackleadding	blacklead	PresentParticiple
blacklegging	blackleg	PresentParticiple
blacktopping	blacktop	PresentParticiple
blahing	blah	PresentParticiple
blameless	blameless	PluralNoun
blastogeneses	blastogenesis	PluralNoun
blastomycoses	blastomycosis	PluralNoun
blateing	blate	PresentParticiple
bled	bleed	PastTense
blepharitides	blepharitis	PluralNoun
blew	blow	PastTense
blindfish	blindfish	PluralNoun
blindless	blindless	PluralNoun
blissless	blissless	PluralNoun
blocked	bloc	PastTense
blocking	bloc	PresentParticiple
bloodless	bloodless	PluralNoun
bloomless	bloomless	PluralNoun
blotless	blotless	PluralNoun
blowfish	blowfish	PluralNoun
blown	blow	PastParticiple
bluebuck	bluebuck	PluralNoun
bluesmen	bluesman	PluralNoun
bluing	blue	PresentParticiple
blushless	blushless	PluralNoun
boardmen	boardman	PluralNoun
boarfish	boarfish	PluralNoun
boastless	boastless	PluralNoun
boatmen	boatman	PluralNoun
boatsmen	boatsman	PluralNoun
bobsledding	bobsled	PresentParticiple
bocces	boccis	PluralNoun
bode	bide	PastTense
bodyless	bodyless	PluralNoun
bogeymen	bogeyman	PluralNoun
boguing	bogue	PresentParticiple
bogymen	bogyman	PluralNoun
boltless	boltless	PluralNoun
bombprooffer	bombproof	Comparative
bombprooffest	bombproof	Superlative
bonderizeing	bonderize	PresentParticiple
bondless	bondless	PluralNoun
bondmen	bondman	PluralNoun
bondsmen	bondsman	PluralNoun
bondswomen	bondswoman	PluralNoun
bondwomen	bondwoman	PluralNoun
bonefish	bonefish	PluralNoun
boneless	boneless	PluralNoun
bonier	boney	Comparative
boniest	boney	Superlative
boogermen	boogerman	PluralNoun
boogeymen	boogeyman	PluralNoun
boogymen	boogyman	PluralNoun
bookkest	book	Superlative
bookless	bookless	PluralNoun
bookmen	bookman	PluralNoun
boomless	boomless	PluralNoun
boonless	boonless	PluralNoun
boonner	boon	Comparative
boonnest	boon	Superlative
bootlegging	bootleg	PresentParticiple
bootless	bootless	PluralNoun
bootstrapping	bootstrap	PresentParticiple
boozier	boozey	Comparative
booziest	boozey	Superlative
borborygmi	borborygmus	PluralNoun
bordereaux	bordereau	PluralNoun
borderless	borderless	PluralNoun
bore	bear	PastTense
borne	bear	PastParticiple
botryoidder	botryoid	Comparative
botryoiddest	botryoid	Superlative
bottlefed	bottlefeed	PastTense
bottlefeedding	bottlefeed	PresentParticiple
bottling	bottling	PluralNoun
bottomless	bottomless	PluralNoun
boughless	boughless	PluralNoun
bought	buy	PastTense
bound	bind	PastTense
boundless	boundless	PluralNoun
bounteousser	bounteous	Comparative
bounteoussest	bounteous	Superlative
bountiedder	bountied	Comparative
bountieddest	bountied	Superlative
bourgeois	bourgeois	PluralNoun
bowelless	bowelless	PluralNoun
bowelling	bowelling	PluralNoun
bowerwomen	bowerwoman	PluralNoun
bowless	bowless	PluralNoun
bowling	bowling	PluralNoun
bowmen	bowman	PluralNoun
boxfish	boxfish	PluralNoun
brachia	brachium	PluralNoun
bractless	bractless	PluralNoun
bragless	bragless	PluralNoun
brailling	brailling	PluralNoun
brainchildren	brainchild	PluralNoun
braindead	braindead	PluralNoun
brainless	brainless	PluralNoun
brakeless	brakeless	PluralNoun
brakemen	brakeman	PluralNoun
braless	braless	PluralNoun
branchiae	branchia	PluralNoun
branchless	branchless	PluralNoun
brandling	brandling	PluralNoun
bratling	bratling	PluralNoun
brawling	brawling	PluralNoun
breastfed	breastfeed	PastTense
breastless	breastless	PluralNoun
breathless	breathless	PluralNoun
bred	breed	PastTense
breechless	breechless	PluralNoun
brees	breis	PluralNoun
breezeless	breezeless	PluralNoun
bregmata	bregma	PluralNoun
brevetting	brevet	PresentParticiple
bridemen	brideman	PluralNoun
bridesmen	bridesman	PluralNoun
bridgeless	bridgeless	PluralNoun
briefless	briefless	PluralNoun
briguing	brigue	PresentParticiple
brimless	brimless	PluralNoun
briquetted	briquet	PastTense
briquetting	briquet	PresentParticiple
brisling	brisling	PluralNoun
brittling	brittling	PluralNoun
broadcast	broadcast	PastTense
broadleaffer	broadleaf	Comparative
broadleaffest	broadleaf	Superlative
broadloommer	broadloom	Comparative
broadloommest	broadloom	Superlative
broke	break	PastTense
broken	break	PastParticiple
bronchi	bronchus	PluralNoun
bronchia	bronchium	PluralNoun
bronchiectases	bronchiectasis	PluralNoun
brooddest	brood	Superlative
brought	bring	PastTense
browbeat	browbeat	PastTense
browbeaten	browbeat	PastParticiple
browless	browless	PluralNoun
brucelloses	brucellosis	PluralNoun
brumousser	brumous	Comparative
brumoussest	brumous	Superlative
brushless	brushless	PluralNoun
buckling	buckling	PluralNoun
buckteeth	bucktooth	PluralNoun
buckwheatter	buckwheat	Comparative
buckwheattest	buckwheat	Superlative
budless	budless	PluralNoun
buffalofish	buffalofish	PluralNoun
bugling	bugling	PluralNoun
built	build	PastTense
bulbless	bulbless	PluralNoun
bulbousser	bulbous	Comparative
bulboussest	bulbous	Superlative
bulldogging	bulldog	PresentParticiple
bullshitting	bullshit	PresentParticiple
bullwhipping	bullwhip	PresentParticiple
bullyragging	bullyrag	PresentParticiple
bumptiousser	bumptious	Comparative
bumptioussest	bumptious	Superlative
bundling	bundling	PluralNoun
bungling	bungling	PluralNoun
burbling	burbling	PluralNoun
burgling	burgling	PluralNoun
burlesquing	burlesque	PresentParticiple
burlier	burley	Comparative
burliest	burley	Superlative
burling	burling	PluralNoun
burrfish	burrfish	PluralNoun
bursae	bursa	PluralNoun
burst	burst	PastTense
bushelling	bushelling	PluralNoun
bushelmen	bushelman	PluralNoun
bushless	bushless	PluralNoun
bushmen	bushman	PluralNoun
businessmen	businessman	PluralNoun
businesspeople	businessperson	PluralNoun
businesswomen	businesswoman	PluralNoun
busing	bus	PresentParticiple
busmen	busman	PluralNoun
bustling	bustling	PluralNoun
butling	butling	PluralNoun
butterfish	butterfish	PluralNoun
butterflyfish	butterflyfish	PluralNoun
butterinesses	butterines	PluralNoun
butterless	butterless	PluralNoun
buttling	buttling	PluralNoun
buttonless	buttonless	PluralNoun
buttonquail	buttonquail	PluralNoun
buttymen	buttyman	PluralNoun
byes	by	PluralNoun
byremen	byreman	PluralNoun
byrewomen	byrewoman	PluralNoun
byssinoses	byssinosis	PluralNoun
caballing	cabal	PresentParticiple
caballing	caballing	PluralNoun
cablecast	cablecast	PastTense
cabling	cabling	PluralNoun
cabmen	cabman	PluralNoun
cacogeneses	cacogenesis	PluralNoun
cacti	cactus	PluralNoun
caddying	caddie	PresentParticiple
cadeaux	cadeau	PluralNoun
cades	cadis	PluralNoun
caducei	caduceus	PluralNoun
caeca	caecum	PluralNoun
caenogeneses	caenogenesis	PluralNoun
cageling	cageling	PluralNoun
cagier	cagey	Comparative
cagiest	cagey	Superlative
cainogeneses	cainogenesis	PluralNoun
cakier	cakey	Comparative
cakiest	cakey	Superlative
calathi	calathus	PluralNoun
calcanei	calcaneus	PluralNoun
calcinoses	calcinosis	PluralNoun
calculi	calculus	PluralNoun
caldaria	caldarium	PluralNoun
calfless	calfless	PluralNoun
calices	calix	PluralNoun
callousser	callous	Comparative
calloussest	callous	Superlative
calquing	calque	PresentParticiple
calyculi	calyculus	PluralNoun
camaieux	camaieu	PluralNoun
came	come	PastTense
cameramen	cameraman	PluralNoun
camerawomen	camerawoman	PluralNoun
cami	camus	PluralNoun
canaliculi	canaliculus	PluralNoun
